%KEY;Cost;Customer Number;Date;GrossSales;Invoice Date;Invoice Number;Item Desc;Item Number;Margin;Order Number;Promised Delivery Date;Sales;Sales Qty;Sales Rep Number
3646;38,91;10019812;2012-01-13;104,165;2012-01-13;319316;Walrus White Zinfandel Wine;10583;61,09;116767;2012-01-13;100;1;113
3647;52,91;10021986;2012-01-13;106,8391;2012-01-13;319283;Ebony Plums;10823;49,66;116515;2012-01-13;102,57;1;183
3648;24,02;10019812;2012-01-13;111,7492;2012-01-13;319316;Great Blueberry Muffins;10281;83,26;116767;2012-01-13;107,28;2;113
3649;59,8;10007577;2012-01-13;113,3689;2012-01-13;319314;Bravo Canned Yams;10642;49,04;116760;2012-01-13;108,84;1;175
3650;49,92;10014804;2012-01-13;114,7392;2012-01-13;319226;Landslide French Roast Coffee;10599;60,23;116627;2012-01-13;110,15;1;127
3651;52,46;10018146;2012-01-13;117,3505;2012-01-13;319236;High Top Walnuts;10211;60,2;116083;2012-01-13;112,66;5;157
3652;61,9;10025778;2012-01-13;118,573;2012-01-13;319241;Better Noodle Soup;10334;51,93;116102;2012-01-13;113,83;5;103
3653;33,4;10018146;2012-01-13;119,34;2012-01-13;319236;Urban Large Eggs;10391;81,17;116083;2012-01-13;114,57;20;157
3654;56,42;10025778;2012-01-13;122,3572;2012-01-13;319241;Quick Extra Lean Hamburger;10475;61,05;116102;2012-01-13;117,47;2;103
3655;49,82;10012422;2012-01-13;122,5786;2012-01-13;319329;Walrus Chardonnay;10582;67,86;116807;2012-01-13;117,68;1;139
3656;91,7;10014804;2012-01-13;123,1165;2012-01-13;319226;BBB Best Strawberry Jelly;10924;26,5;116627;2012-01-13;118,2;1;127
3657;101,25;10019812;2012-01-13;124,2965;2012-01-13;319316;Moms Low Fat Bologna;10377;18,08;116767;2012-01-13;119,33;1;113
3658;77,86;10014804;2012-01-13;127,0426;2012-01-13;319226;Golden Chicken TV Dinner;10097;44,1;116627;2012-01-13;121,96;1;127
3659;25,12;10000466;2012-01-13;129,2478;2012-01-13;319216;Pearl Chardonnay;10898;98,96;116446;2012-01-13;124,08;2;124
3660;55,55;10014804;2012-01-13;130,2718;2012-01-13;319226;BBB Best Apple Butter;10928;69,51;116627;2012-01-13;125,06;1;127
3661;35,05;10020672;2012-01-13;134,167;2012-01-13;319257;High Top Fresh Lima Beans;10191;93,75;116254;2012-01-13;128,8;11;125
3662;58,18;10011997;2012-01-13;136,8;2012-01-13;319342;Shady Lake Thai Rice;10575;73,15;116827;2012-01-13;131,33;1;160
3663;90,07;10011997;2012-01-13;136,8798;2012-01-13;319256;Best Choice No Salt Popcorn;10230;41,33;116241;2012-01-13;131,4;2;160
3664;48,5;10023244;2012-01-13;137,0876;2012-01-13;319270;Moms Sliced Ham;10385;83,11;116408;2012-01-13;131,61;2;124
3665;62,18;10018146;2012-01-13;137,5356;2012-01-13;319236;Nationeel Corn Chips;10841;69,86;116083;2012-01-13;132,04;6;157
3666;45,35;10014804;2012-01-13;138,992;2012-01-13;319226;Big Time Beef TV Dinner;10409;88,08;116627;2012-01-13;133,43;2;127
3667;90,07;10001786;2012-01-13;139,7614;2012-01-13;319286;Best Choice No Salt Popcorn;10230;44,1;116553;2012-01-13;134,17;2;118
3668;38,52;10012157;2012-01-13;143,914;2012-01-13;319325;High Top Cauliflower;10186;99,63;116792;2012-01-13;138,15;5;157
3669;90,45;10019194;2012-01-13;143,9957;2012-01-13;319269;Nationeel Grape Fruit Roll;10869;47,79;116403;2012-01-13;138,24;1;108
3670;88,36;10014804;2012-01-13;145,5114;2012-01-13;319226;BBB Best Apple Preserves;10937;51,33;116627;2012-01-13;139,69;1;127
3671;92,19;10021668;2012-01-13;146,5324;2012-01-13;319274;Gorilla Whole Milk;10682;48,48;116428;2012-01-13;140,67;2;117
3672;55,5;10014804;2012-01-13;151,9258;2012-01-13;319226;Golden Apple Cinnamon Waffles;10094;90,35;116627;2012-01-13;145,85;1;127
3673;77,1;10020672;2012-01-13;154,874;2012-01-13;319261;Just Right Chicken Ramen Soup;10967;71,58;116262;2012-01-13;148,68;1;125
3674;143,35;10018885;2012-01-13;156,8604;2012-01-13;319273;Nationeel Dried Apricots;10873;7,24;116427;2012-01-13;150,59;2;107
3675;88,09;10021986;2012-01-13;159,7648;2012-01-13;319283;Just Right Fancy Canned Oysters;10973;65,28;116515;2012-01-13;153,37;1;183
3676;107,77;10010906;2012-01-13;164,8331;2012-01-13;319258;Gorilla Chocolate Milk;10680;50,47;116256;2012-01-13;158,24;1;115
3677;93,18;10025359;2012-01-13;166,0666;2012-01-13;319322;Walrus Light Beer;10584;66,25;116784;2012-01-13;159,43;1;144
3678;103,91;10015793;2012-01-13;166,2;2012-01-13;319279;High Top Golden Delcious Apples;10197;55,64;116477;2012-01-13;159,55;15;182
3679;46,52;10009643;2012-01-13;170,7264;2012-01-13;319228;Big Time Apple Cinnamon Waffles;10405;117,38;116833;2012-01-13;163,9;8;105
3680;107,77;10025359;2012-01-13;173,5085;2012-01-13;319322;Gorilla Chocolate Milk;10680;58,8;116784;2012-01-13;166,57;1;144
3681;73,43;10025241;2012-01-13;180,035;2012-01-13;319310;Super Grape Preserves;10295;99,41;116754;2012-01-13;172,84;1;118
3682;88,98;10025298;2012-01-13;183,6634;2012-01-13;319206;Imagine Apple Cinnamon Waffles;10716;87,33;116680;2012-01-13;176,31;2;150
3683;99,84;10025778;2012-01-13;189,6976;2012-01-13;319241;Landslide French Roast Coffee;10599;82,27;116102;2012-01-13;182,11;2;103
3684;91,53;10018146;2012-01-13;194,7088;2012-01-13;319236;Nationeel BBQ Potato Chips;10840;95,39;116083;2012-01-13;186,92;8;157
3685;75,97;10021668;2012-01-13;204,6638;2012-01-13;319274;Just Right Beef Soup;10965;120,5;116428;2012-01-13;196,47;2;117
3686;134,42;10022456;2012-01-13;205,2015;2012-01-13;319267;Tell Tale Limes;10504;62,57;116374;2012-01-13;196,99;3;104
3687;183,31;10014804;2012-01-13;208,2503;2012-01-13;319226;Excellent Mango Drink;10313;16,61;116627;2012-01-13;199,92;1;127
3688;105,81;10014804;2012-01-13;209,3174;2012-01-13;319224;Ebony Plums;10823;95,14;116323;2012-01-13;200,95;2;127
3689;119,61;10022456;2012-01-13;215,401;2012-01-13;319267;Bravo Canned Yams;10642;87,17;116374;2012-01-13;206,78;2;104
3690;75,98;10019812;2012-01-13;227,0388;2012-01-13;319316;Colony English Muffins;10588;141,98;116767;2012-01-13;217,96;1;113
3691;94,46;10014804;2012-01-13;230,9279;2012-01-13;319226;Fast Dried Apples;10554;127,23;116627;2012-01-13;221,69;19;127
3692;134,67;10019812;2012-01-13;240,6038;2012-01-13;319316;Bravo Canned Yams;10642;96,31;116767;2012-01-13;230,98;1;113
3693;143,73;10022444;2012-01-13;245,3523;2012-01-13;319247;Super White Sugar;10287;91,81;116148;2012-01-13;235,54;3;173
3694;50,24;10023524;2012-01-13;269,5288;2012-01-13;319285;Pearl Chardonnay;10898;208,51;116551;2012-01-13;258,75;4;103
3695;162,89;10025267;2012-01-13;283,6901;2012-01-13;319237;Thresher Spicy Mints;10880;109,45;116085;2012-01-13;272,34;1;105
3696;187,03;10019194;2012-01-13;303,9093;2012-01-13;319269;High Top Golden Delcious Apples;10197;104,72;116403;2012-01-13;291,75;27;108
3697;208,73;10026055;2012-01-13;309,925;2012-01-13;319346;Club Sharp Cheddar Cheese;10053;88,8;116871;2012-01-13;297,53;1;145
3698;171,08;10021668;2012-01-13;312,1118;2012-01-13;319242;Moms Sliced Turkey;10384;128,55;116103;2012-01-13;299,63;2;117
3699;249,3;10019812;2012-01-13;314,64;2012-01-13;319316;Tell Tale Garlic;10495;52,75;116767;2012-01-13;302,05;1;113
3700;171,08;10023244;2012-01-13;318,6826;2012-01-13;319270;Moms Sliced Turkey;10384;134,85;116408;2012-01-13;305,93;2;124
3701;215,54;10011997;2012-01-13;329,6662;2012-01-13;319280;Gorilla Chocolate Milk;10680;100,94;116499;2012-01-13;316,48;2;160
3702;62,81;10019812;2012-01-13;336,911;2012-01-13;319316;Pearl Chardonnay;10898;260,62;116767;2012-01-13;323,43;5;113
3703;116,31;10016780;2012-01-13;352,716;2012-01-13;319222;Big Time Apple Cinnamon Waffles;10405;222,3;116276;2012-01-13;338,61;20;120
3704;194,95;10018146;2012-01-13;388,696;2012-01-13;319236;Big Time Chicken TV Dinner;10408;178,2;116083;2012-01-13;373,15;40;157
3705;75,37;10014804;2012-01-13;408,549;2012-01-13;319226;Pearl Chardonnay;10898;316,84;116627;2012-01-13;392,21;6;127
3706;288,16;10014804;2012-01-13;424,535;2012-01-13;319226;Red Spade Low Fat Bologna;10066;119,4;116627;2012-01-13;407,56;1;127
3707;304,86;10025778;2012-01-13;461,72;2012-01-13;319241;Super Creamy Peanut Butter;10307;138,39;116102;2012-01-13;443,25;20;103
3708;139,27;10019900;2012-01-13;469,4588;2012-01-13;319215;Fast Low Fat Cookies;10528;311,41;116787;2012-01-13;450,68;4;117
3709;340,73;10023244;2012-01-13;493,2936;2012-01-13;319270;High Top Golden Delcious Apples;10197;132,83;116408;2012-01-13;473,56;6;124
3710;361,38;10025241;2012-01-13;532,6433;2012-01-13;319308;Gorilla 1% Milk;10681;149,95;116748;2012-01-13;511,33;1;118
3711;335,34;10015793;2012-01-13;548,2104;2012-01-13;319304;Best Choice Chocolate Chip Cookies;10222;190,94;116724;2012-01-13;526,28;1;182
3712;474,36;10019194;2012-01-13;573,38;2012-01-13;319232;Gorilla Jack Cheese;10668;76,08;115938;2012-01-13;550,44;1;108
3713;228,92;10019812;2012-01-13;596,0982;2012-01-13;319316;Big Time Home Style French Fries;10412;343,34;116767;2012-01-13;572,26;6;113
3714;332,59;10021668;2012-01-13;609,176;2012-01-13;319274;Monarch Ravioli;10883;252,22;116428;2012-01-13;584,81;2;117
3715;302,65;10025359;2012-01-13;624,7354;2012-01-13;319322;Imagine Popsicles;10731;297,1;116784;2012-01-13;599,75;1;144
3716;320,04;10019812;2012-01-13;629,5207;2012-01-13;319316;Golden Frozen Chicken Thighs;10110;284,3;116767;2012-01-13;604,34;1;113
3717;544,11;10022456;2012-01-13;659,2714;2012-01-13;319267;Blue Label Canned Beets;10016;88,79;116374;2012-01-13;632,9;2;104
3718;178,8;10018146;2012-01-13;670,44;2012-01-13;319236;Great Muffins;10279;464,82;116083;2012-01-13;643,62;40;157
3719;535,47;10018146;2012-01-13;674,0615;2012-01-13;319236;Tell Tale Firm Tofu;10505;111,63;116083;2012-01-13;647,1;5;157
3720;554,81;10018146;2012-01-13;674,0615;2012-01-13;319236;Cutting Edge Potato Salad;10697;92,29;116083;2012-01-13;647,1;5;157
3721;344,28;10019812;2012-01-13;686,2927;2012-01-13;319316;Atomic Mint Chocolate Bar;10565;314,56;116767;2012-01-13;658,84;1;113
3722;267,07;10025359;2012-01-13;732,0502;2012-01-13;319322;Big Time Home Style French Fries;10412;435,7;116784;2012-01-13;702,77;7;144
3723;290,77;10018146;2012-01-13;838,05;2012-01-13;319236;Big Time Apple Cinnamon Waffles;10405;513,76;116083;2012-01-13;804,53;50;157
3724;640,32;10021668;2012-01-13;921,5284;2012-01-13;319274;Nationeel Avocado Dip;10855;244,35;116428;2012-01-13;884,67;2;117
3725;681,28;10007123;2012-01-13;1130,433;2012-01-13;319227;Big Time Frozen Sausage Pizza;10398;403,93;116614;2012-01-13;1085,21;10;129
3726;619,29;10019812;2012-01-13;1158,6194;2012-01-13;319316;Ebony Squash;10814;492,99;116767;2012-01-13;1112,28;2;113
3727;638,1;10026438;2012-01-13;1310,3838;2012-01-13;319275;Red Spade Turkey Hot Dogs;10067;619,86;116445;2012-01-13;1257,96;2;121
3728;782,94;10009643;2012-01-13;1425,531;2012-01-13;319228;Moms Sliced Turkey;10384;585,57;116833;2012-01-13;1368,51;3;105
3729;728,87;10000475;2012-01-13;1489,2516;2012-01-13;319219;Cutting Edge Foot-Long Hot Dogs;10690;700,81;116063;2012-01-13;1429,68;6;179
3730;941,91;10024999;2012-01-13;1672,7162;2012-01-13;319331;Tell Tale Onions;10489;663,9;116810;2012-01-13;1605,81;2;112
3731;1472,68;10019194;2012-01-13;1948,0396;2012-01-13;319244;Ebony Fresh Lima Beans;10813;397,44;116127;2012-01-13;1870,12;26;108
3732;1391,91;10019812;2012-01-13;2644,1795;2012-01-13;319316;Ebony Prepared Salad;10799;1146,5;116767;2012-01-13;2538,41;5;113
3733;3422,87;10026081;2012-01-13;3163,4064;2012-01-13;319210;Good Chablis Wine;10269;-386;116030;2012-01-13;3036,87;168;154
3734;1946,56;10026081;2012-01-13;3675,87;2012-01-13;319207;Washington Orange Juice;10008;1582,28;115991;2012-01-13;3528,84;100;154
3735;4845,23;10012161;2012-01-13;8696;2012-01-13;319214;Carlson Head Cheese;10362;3502,93;116217;2012-01-13;8348,16;16;109
3736;6494,56;10025758;2012-01-13;10800,19;2012-01-13;319332;American Corned Beef;11247;3873,62;116811;2012-01-13;10368,18;50;142
3737;15162,12;10025778;2012-01-13;33901,218;2012-01-13;319241;Big Time Frozen Cheese Pizza;10403;17383,05;116102;2012-01-13;32545,17;180;103
4741;0,06;10016334;2012-01-18;0,5758;2012-01-18;319411;Blue Label Large Canned Shrimp;10032;0,5;116830;2012-01-18;0,56;2;154
4742;0,33;10012425;2012-01-18;1,464;2012-01-18;319403;Great Pumpernickel Bread;10274;1,07;116782;2012-01-18;1,4;2;108
4743;0,4;10022444;2012-01-18;2,4054;2012-01-18;319427;Big Time Fajita French Fries;10400;1,91;116863;2012-01-18;2,31;2;173
4744;0,61;10016334;2012-01-18;6,514;2012-01-18;319411;Big Time Low Fat French Fries;10397;5,64;116830;2012-01-18;6,25;2;154
4745;1,75;10016113;2012-01-18;6,6208;2012-01-18;319444;Landslide Columbian Coffee;10607;4,61;116934;2012-01-18;6,36;1;162
4746;5,69;10025778;2012-01-18;8,8724;2012-01-18;319354;Monarch Rice Medly;10887;2,83;116099;2012-01-18;8,52;1;103
4747;4,87;10009650;2012-01-18;12,125;2012-01-18;319436;Big Time Chicken TV Dinner;10408;6,77;116880;2012-01-18;11,64;1;132
4748;7,53;10025778;2012-01-18;13,6993;2012-01-18;319354;Golden Chicken TV Dinner;10097;5,62;116099;2012-01-18;13,15;1;103
4749;7,53;10016334;2012-01-18;16,9174;2012-01-18;319411;Golden Chicken TV Dinner;10097;8,71;116830;2012-01-18;16,24;1;154
4750;20;10019194;2012-01-18;20;2012-01-18;319350;Golden Popsicles;10109;-0,8;115932;2012-01-18;19,2;2;108
4751;10,3;10017036;2012-01-18;20,1178;2012-01-18;319351;Urban Small Brown Eggs;10388;9,02;116007;2012-01-18;19,32;1;117
4752;6,98;10019194;2012-01-18;20,4434;2012-01-18;319440;Just Right Canned Tomatos;10960;12,64;116890;2012-01-18;19,62;1;108
4753;8,84;10025251;2012-01-18;21,1334;2012-01-18;319400;Tell Tale Firm Tofu;10505;11,44;116755;2012-01-18;20,28;1;119
4754;16,74;10014739;2012-01-18;22,282;2012-01-18;319408;Imagine Ice Cream;10725;4,65;116816;2012-01-18;21,39;1;158
4755;7,23;10017036;2012-01-18;22,6195;2012-01-18;319352;Imagine Frozen Pancakes;10707;14,49;116014;2012-01-18;21,72;1;117
4756;8,86;10017036;2012-01-18;23,4701;2012-01-18;319351;Red Spade Sliced Ham;10074;13,67;116007;2012-01-18;22,53;1;117
4757;11,06;10025778;2012-01-18;23,7146;2012-01-18;319354;Fast No Salt Popcorn;10541;11,7;116099;2012-01-18;22,76;1;103
4758;22,77;10025778;2012-01-18;23,7146;2012-01-18;319354;Nationeel Low Fat Cookies;10839;-0,01;116099;2012-01-18;22,76;1;103
4759;11,44;10017036;2012-01-18;24,3386;2012-01-18;319352;Nationeel BBQ Potato Chips;10840;11,93;116014;2012-01-18;23,37;1;117
4760;13,28;10004245;2012-01-18;25,9304;2012-01-18;319431;Best Choice Frosted Donuts;10252;11,61;116869;2012-01-18;24,89;1;180
4761;4,32;10010906;2012-01-18;31,5844;2012-01-18;319422;Better Canned Peas;10339;26;116856;2012-01-18;30,32;1;115
4762;20,18;10017036;2012-01-18;32,1921;2012-01-18;319352;BBB Best Grape Jam;10931;10,72;116014;2012-01-18;30,9;3;117
4763;22,51;10025778;2012-01-18;36,5864;2012-01-18;319354;Thresher White Chocolate Bar;10882;12,62;116099;2012-01-18;35,13;2;103
4764;14,61;10012885;2012-01-18;38,825;2012-01-18;319389;BBB Best Apple Butter;10928;22,67;116620;2012-01-18;37,28;1;107
4765;19,89;10025778;2012-01-18;40,1888;2012-01-18;319354;Fast Dried Apples;10554;18,69;116099;2012-01-18;38,58;4;103
4766;15,87;10020672;2012-01-18;42,3861;2012-01-18;319421;Moms Turkey Hot Dogs;10378;24,82;116855;2012-01-18;40,69;1;125
4767;24,43;10017036;2012-01-18;45,239;2012-01-18;319352;Just Right Chicken Soup;10957;19;116014;2012-01-18;43,43;2;117
4768;20,73;10017036;2012-01-18;45,8452;2012-01-18;319352;Nationeel Corn Chips;10841;23,29;116014;2012-01-18;44,02;2;117
4769;20,66;10012885;2012-01-18;47,0551;2012-01-18;319367;Club Muenster Cheese;10047;24,52;116414;2012-01-18;45,18;1;107
4770;33,36;10023524;2012-01-18;47,4094;2012-01-18;319413;Great Pumpernickel Bread;10274;12,15;116832;2012-01-18;45,51;1;103
4771;31,02;10026055;2012-01-18;48,5678;2012-01-18;319404;BBB Best Apple Jelly;10930;15,61;116793;2012-01-18;46,63;1;145
4772;27,14;10017036;2012-01-18;48,7677;2012-01-18;319352;Best Choice Fudge Cookies;10223;19,68;116014;2012-01-18;46,82;1;117
4773;29,81;10023524;2012-01-18;53,6256;2012-01-18;319413;Landslide Extra Chunky Peanut Butter;10620;21,67;116832;2012-01-18;51,48;1;103
4774;31,28;10017036;2012-01-18;54,0561;2012-01-18;319351;Curlew Scallops;10838;20,62;116007;2012-01-18;51,9;3;117
4775;12,01;10019812;2012-01-18;55,8746;2012-01-18;319439;Great Blueberry Muffins;10281;41,63;116889;2012-01-18;53,64;1;113
4776;12,01;10012885;2012-01-18;57,6391;2012-01-18;319367;Great Blueberry Muffins;10281;43,32;116414;2012-01-18;55,33;1;107
4777;26,48;10012885;2012-01-18;59,0898;2012-01-18;319371;Big Time Ice Cream;10414;30,25;116467;2012-01-18;56,73;1;107
4778;28,21;10025778;2012-01-18;61,1786;2012-01-18;319354;Quick Extra Lean Hamburger;10475;30,52;116099;2012-01-18;58,73;1;103
4779;41,61;10025778;2012-01-18;61,1786;2012-01-18;319354;Quick Seasoned Hamburger;10476;17,12;116099;2012-01-18;58,73;1;103
4780;23,26;10025778;2012-01-18;67,7424;2012-01-18;319354;Big Time Apple Cinnamon Waffles;10405;41,77;116099;2012-01-18;65,03;4;103
4781;14,05;10012715;2012-01-18;69,9238;2012-01-18;319380;Jumbo Small Eggs;10701;53,07;116568;2012-01-18;67,12;1;108
4782;26,91;10013538;2012-01-18;71,6544;2012-01-18;319348;Ebony Elephant Garlic;10804;41,87;116584;2012-01-18;68,78;3;170
4783;35,61;10013538;2012-01-18;77,7684;2012-01-18;319348;Ebony Lettuce;10803;39,05;116584;2012-01-18;74,66;3;170
4784;66,73;10017036;2012-01-18;78,3902;2012-01-18;319351;Great Pumpernickel Bread;10274;8,52;116007;2012-01-18;75,25;2;117
4785;49,51;10017036;2012-01-18;82,7876;2012-01-18;319351;Bravo Noodle Soup;10645;29,97;116007;2012-01-18;79,48;2;117
4786;22,61;10012226;2012-01-18;83,1744;2012-01-18;319449;Big Time Waffles;10401;57,23;116977;2012-01-18;79,84;1;180
4787;34,11;10026055;2012-01-18;85,8349;2012-01-18;319404;BBB Best Oregano;10929;48,29;116793;2012-01-18;82,4;1;145
4788;56,9;10019194;2012-01-18;91,3715;2012-01-18;319359;Just Right Canned Yams;10958;30,82;116265;2012-01-18;87,72;1;108
4789;49,92;10025778;2012-01-18;94,8488;2012-01-18;319354;Landslide French Roast Coffee;10599;41,14;116099;2012-01-18;91,06;1;103
4790;38,15;10000501;2012-01-18;104,5786;2012-01-18;319447;Big Time Home Style French Fries;10412;62,25;116959;2012-01-18;100,4;1;182
4791;55,94;10009650;2012-01-18;112,563;2012-01-18;319436;Fast Dried Apples;10554;52,12;116880;2012-01-18;108,06;1;132
4792;52,46;10025778;2012-01-18;118,573;2012-01-18;319354;High Top Walnuts;10211;61,37;116099;2012-01-18;113,83;5;103
4793;61,09;10013538;2012-01-18;120;2012-01-18;319348;Just Right Chicken Soup;10957;54,11;116584;2012-01-18;115,2;5;170
4794;59,85;10017036;2012-01-18;121,0958;2012-01-18;319352;Landslide Grape Jam;10615;56,41;116014;2012-01-18;116,26;2;117
4795;53,04;10009650;2012-01-18;124,2642;2012-01-18;319373;Tell Tale Firm Tofu;10505;66,25;116483;2012-01-18;119,29;6;132
4796;31,93;10013538;2012-01-18;127,4798;2012-01-18;319348;Fabulous Strawberry Drink;10941;90,45;116584;2012-01-18;122,38;1;170
4797;55,55;10012885;2012-01-18;132,9858;2012-01-18;319390;BBB Best Apple Butter;10928;72,12;116649;2012-01-18;127,67;1;107
4798;62,34;10021175;2012-01-18;140,784;2012-01-18;319418;Best Choice Salsa Dip;10232;72,81;116849;2012-01-18;135,15;20;159
4799;62,21;10025241;2012-01-18;143,77;2012-01-18;319438;Just Right Canned Tuna in Water;10968;75,81;116887;2012-01-18;138,02;1;118
4800;0;10022732;2012-01-18;157,9931;2012-01-18;319370;Gorilla Havarti Cheese;10672;151,67;116431;2012-01-18;151,67;1;130
4801;76,95;10003795;2012-01-18;162,745;2012-01-18;319383;Golden Orange Popsicles;10083;79,29;116583;2012-01-18;156,24;1;154
4802;33,2;10009650;2012-01-18;172,9566;2012-01-18;319436;Landslide Oregano;10613;132,84;116880;2012-01-18;166,04;2;132
4803;109,47;10023023;2012-01-18;173,7639;2012-01-18;319363;Tell Tale Macintosh Apples;10507;57,34;116320;2012-01-18;166,81;1;141
4804;147,27;10000453;2012-01-18;182,4093;2012-01-18;319391;Better Canned Tuna in Water;10341;27,84;116664;2012-01-18;175,11;1;125
4805;116,91;10009639;2012-01-18;186,9446;2012-01-18;319366;High Top Cantelope;10208;62,55;116388;2012-01-18;179,46;2;155
4806;99,04;10017036;2012-01-18;187,7608;2012-01-18;319352;Better Noodle Soup;10334;81,21;116014;2012-01-18;180,25;8;117
4807;91,71;10002969;2012-01-18;201,4906;2012-01-18;319353;Token Apple Drink;10633;101,72;116036;2012-01-18;193,43;1;175
4808;58,11;10017036;2012-01-18;217,893;2012-01-18;319352;Great Muffins;10279;151,06;116014;2012-01-18;209,17;13;117
4809;123,79;10017036;2012-01-18;234,701;2012-01-18;319351;Better Noodle Soup;10334;101,52;116007;2012-01-18;225,31;10;117
4810;81,69;10009631;2012-01-18;250,968;2012-01-18;319450;Excellent Mango Drink;10313;159,24;116979;2012-01-18;240,93;1;150
4811;149,76;10017036;2012-01-18;281,613;2012-01-18;319352;Landslide French Roast Coffee;10599;120,59;116014;2012-01-18;270,35;3;117
4812;197,99;10025549;2012-01-18;307,001;2012-01-18;319369;Even Better Low Fat String Cheese;10987;96,73;116420;2012-01-18;294,72;1;139
4813;166,3;10015793;2012-01-18;311,0003;2012-01-18;319401;Monarch Ravioli;10883;132,26;116771;2012-01-18;298,56;1;182
4814;238;10017036;2012-01-18;328,1992;2012-01-18;319352;Big Time Grape Popsicles;10411;77,07;116014;2012-01-18;315,07;14;117
4815;209,47;10001818;2012-01-18;332,617;2012-01-18;319372;Gorilla 1% Milk;10681;109,85;116470;2012-01-18;319,32;1;120
4816;308,28;10023212;2012-01-18;374,6188;2012-01-18;319398;Atomic Bubble Gum;10568;51,36;116752;2012-01-18;359,64;2;180
